ID,Age,Transportation expense,Distance from Residence to Work,Service time,Years until retirement,Disciplinary failure,Number of children,Social drinker,Social smoker,Number of pets,Weight,Height,Absenteeism time in hours,Day of the week_Monday,Day of the week_Saturday,Day of the week_Thursday,Day of the week_Tuesday,Day of the week_Wednesday,Seasons_Spring,Seasons_Summer,Seasons_Winter,Education_High School,Education_Master’s or PhD,Education_Postgraduate,bmi_category_Obesity Class I,bmi_category_Obesity Class II,bmi_category_Overweight,Month_sin,Month_cos,Reason_for_abs_freq
3,38,179,51,18.0,27.0,0,0,1,0,0,89.0,170,3,True,False,False,False,False,True,False,False,True,False,False,True,False,False,1.0,6.123233995736766e-17,0.26125
3,38,179,51,18.0,27.0,0,0,1,0,0,89.0,170,3,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0.8660254037844386,0.5000000000000001,0.08625
3,38,179,51,18.0,27.0,0,0,1,0,0,89.0,170,3,True,False,False,False,False,True,False,False,True,False,False,True,False,False,1.0,6.123233995736766e-17,0.26125
28,28,225,26,9.0,37.0,0,1,0,0,2,69.0,169,3,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.8660254037844386,0.5000000000000001,0.03875
22,30,179,26,9.0,35.0,0,0,0,0,0,56.0,171,2,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.8660254037844386,0.5000000000000001,0.06875
17,40,179,22,17.0,25.0,0,2,0,1,0,63.0,170,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8660254037844386,0.5000000000000001,0.26125
3,38,179,51,18.0,27.0,0,0,1,0,0,89.0,170,3,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.8660254037844386,0.5000000000000001,0.08625
12,31,233,51,1.0,34.0,0,1,1,0,8,68.0,178,3,False,False,False,False,True,True,False,False,False,False,False,False,False,False,0.8660254037844386,0.5000000000000001,0.01
22,30,179,26,9.0,35.0,0,0,0,0,0,56.0,171,2,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.8660254037844386,0.5000000000000001,0.08625
3,38,179,51,18.0,27.0,0,0,1,0,0,89.0,170,2,False,False,False,False,True,False,False,False,True,False,False,True,False,False,0.8660254037844386,0.5000000000000001,0.08625
3,38,179,51,18.0,27.0,0,0,1,0,0,89.0,170,8,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0.8660254037844386,0.5000000000000001,0.06875
3,38,179,51,18.0,27.0,0,0,1,0,0,89.0,170,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.8660254037844386,0.5000000000000001,0.08625
14,34,155,12,14.0,31.0,0,2,1,0,0,95.0,196,5,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0.8660254037844386,0.5000000000000001,0.03875
25,32,235,16,8.0,33.0,0,0,0,0,0,75.0,178,3,True,False,False,False,False,False,False,False,False,False,True,False,False,True,0.8660254037844386,0.5000000000000001,0.03875
3,38,179,51,18.0,27.0,0,0,1,0,0,89.0,170,2,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0.8660254037844386,0.5000000000000001,0.08625
28,28,225,26,9.0,37.0,0,1,0,0,2,69.0,169,2,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8660254037844386,0.5000000000000001,0.01875
3,38,179,51,18.0,27.0,0,0,1,0,0,89.0,170,2,False,False,False,True,False,False,False,False,True,False,False,True,False,False,0.8660254037844386,0.5000000000000001,0.08625
33,47,248,25,14.0,18.0,0,2,0,0,1,86.0,165,2,False,False,False,True,False,True,False,False,True,False,False,True,False,False,0.8660254037844386,0.5000000000000001,0.26125
28,28,225,26,9.0,37.0,0,1,0,0,2,69.0,169,2,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.8660254037844386,0.5000000000000001,0.03875
28,28,225,26,9.0,37.0,0,1,0,0,2,69.0,169,2,True,False,False,False,False,True,False,False,True,False,False,False,False,False,1.0,6.123233995736766e-17,0.26125
3,38,179,51,18.0,27.0,0,0,1,0,0,89.0,170,2,False,False,False,False,True,False,False,False,True,False,False,True,False,False,0.8660254037844386,0.5000000000000001,0.08625
3,38,179,51,18.0,27.0,0,0,1,0,0,89.0,170,2,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0.8660254037844386,0.5000000000000001,0.08625
25,32,235,16,8.0,33.0,0,0,0,0,0,75.0,178,2,False,False,False,False,False,True,False,False,False,False,True,False,False,True,0.8660254037844386,0.5000000000000001,0.03875
3,38,179,51,18.0,27.0,0,0,1,0,0,89.0,170,2,True,False,False,False,False,False,False,False,True,False,False,True,False,False,1.0,6.123233995736766e-17,0.08625
33,47,248,25,14.0,18.0,0,2,0,0,1,86.0,165,2,True,False,False,False,False,False,False,False,True,False,False,True,False,False,1.0,6.123233995736766e-17,0.26125
9,58,228,14,16.0,7.0,0,2,0,0,1,65.0,172,3,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1.0,6.123233995736766e-17,0.03875
9,58,228,14,16.0,7.0,0,2,0,0,1,65.0,172,3,True,False,False,False,False,True,False,False,True,False,False,False,False,False,1.0,6.123233995736766e-17,0.26125
33,47,248,25,14.0,18.0,0,2,0,0,1,86.0,165,3,False,False,False,True,False,False,False,False,True,False,False,True,False,False,1.0,6.123233995736766e-17,0.03875
9,58,228,14,16.0,7.0,0,2,0,0,1,65.0,172,112,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1.0,6.123233995736766e-17,0.01
9,58,228,14,16.0,7.0,0,2,0,0,1,65.0,172,112,True,False,False,False,False,True,False,False,True,False,False,False,False,False,1.0,6.123233995736766e-17,0.26125
3,38,179,51,18.0,27.0,0,0,1,0,0,89.0,170,2,False,False,False,False,True,False,False,False,True,False,False,True,False,False,1.0,6.123233995736766e-17,0.08625
28,28,225,26,9.0,37.0,0,1,0,0,2,69.0,169,2,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1.0,6.123233995736766e-17,0.08625
3,38,179,51,18.0,27.0,0,0,1,0,0,89.0,170,3,False,False,True,False,False,False,False,False,True,False,False,True,False,False,1.0,6.123233995736766e-17,0.08625
3,38,179,51,18.0,27.0,0,0,1,0,0,89.0,170,3,True,False,False,False,False,True,False,False,True,False,False,True,False,False,1.0,6.123233995736766e-17,0.26125
28,28,225,26,9.0,37.0,0,1,0,0,2,69.0,169,2,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1.0,6.123233995736766e-17,0.03875
22,30,179,26,9.0,35.0,0,0,0,0,0,56.0,171,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0,6.123233995736766e-17,0.08625
25,32,235,16,8.0,33.0,0,0,0,0,0,75.0,178,3,True,False,False,False,False,False,False,False,False,False,True,False,False,True,1.0,6.123233995736766e-17,0.03875
10,28,361,52,3.0,37.0,0,1,1,0,4,80.0,172,8,True,False,False,False,False,False,False,False,True,False,False,False,False,True,1.0,6.123233995736766e-17,0.05
3,38,179,51,18.0,27.0,0,0,1,0,0,89.0,170,8,False,False,False,True,False,False,False,False,True,False,False,True,False,False,1.0,6.123233995736766e-17,0.06875
3,38,179,51,18.0,27.0,0,0,1,0,0,89.0,170,2,False,False,False,False,True,False,False,False,True,False,False,True,False,False,1.0,6.123233995736766e-17,0.08625
3,38,179,51,18.0,27.0,0,0,1,0,0,89.0,170,3,False,False,True,False,False,False,False,False,True,False,False,True,False,False,1.0,6.123233995736766e-17,0.08625
22,30,179,26,9.0,35.0,0,0,0,0,0,56.0,171,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0,6.123233995736766e-17,0.08625
22,30,179,26,9.0,35.0,0,0,0,0,0,56.0,171,2,True,False,False,False,False,True,False,False,False,False,True,False,False,False,1.0,6.123233995736766e-17,0.26125
3,38,179,51,18.0,27.0,0,0,1,0,0,89.0,170,4,True,False,False,False,False,False,False,False,True,False,False,True,False,False,1.0,6.123233995736766e-17,0.03125
33,47,248,25,14.0,18.0,0,2,0,0,1,86.0,165,2,True,False,False,False,False,False,False,False,True,False,False,True,False,False,1.0,6.123233995736766e-17,0.06875
3,38,179,51,18.0,27.0,0,0,1,0,0,89.0,170,3,True,False,False,False,False,False,False,False,True,False,False,True,False,False,1.0,6.123233995736766e-17,0.08625
28,28,225,26,9.0,37.0,0,1,0,0,2,69.0,169,8,True,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0,6.123233995736766e-17,0.01875
28,28,225,26,9.0,37.0,0,1,0,0,2,69.0,169,8,True,False,False,False,False,True,False,False,True,False,False,False,False,False,1.0,6.123233995736766e-17,0.26125
3,38,179,51,18.0,27.0,0,0,1,0,0,89.0,170,2,False,False,False,True,False,False,False,False,True,False,False,True,False,False,1.0,6.123233995736766e-17,0.08625
11,33,289,36,13.0,32.0,0,2,1,0,1,90.0,172,8,False,False,False,False,True,True,False,False,True,False,False,True,False,False,1.0,6.123233995736766e-17,0.26125
9,58,228,14,16.0,7.0,0,2,0,0,1,65.0,172,2,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1.0,6.123233995736766e-17,0.03875
3,38,179,51,18.0,27.0,0,0,1,0,0,89.0,170,2,False,False,False,False,True,False,False,False,True,False,False,True,False,False,1.0,6.123233995736766e-17,0.08625
33,47,248,25,14.0,18.0,0,2,0,0,1,86.0,165,3,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1.0,6.123233995736766e-17,0.26125
3,38,179,51,18.0,27.0,0,0,1,0,0,89.0,170,3,False,False,True,False,False,False,False,False,True,False,False,True,False,False,1.0,6.123233995736766e-17,0.08625
22,30,179,26,9.0,35.0,0,0,0,0,0,56.0,171,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0,6.123233995736766e-17,0.26125
3,38,179,51,18.0,27.0,0,0,1,0,0,89.0,170,3,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1.0,6.123233995736766e-17,0.08625
3,38,179,51,18.0,27.0,0,0,1,0,0,89.0,170,3,False,False,False,True,False,False,False,True,True,False,False,True,False,False,1.0,6.123233995736766e-17,0.08625
16,46,118,15,24.0,19.0,0,2,1,1,0,75.0,175,8,False,False,False,False,True,False,False,True,True,False,False,False,False,True,1.0,6.123233995736766e-17,0.26125
14,34,155,12,14.0,31.0,0,2,1,0,0,95.0,196,24,False,False,False,False,True,False,False,True,True,False,False,False,False,True,1.0,6.123233995736766e-17,0.06875
3,38,179,51,18.0,27.0,0,0,1,0,0,89.0,170,3,False,False,False,False,True,True,False,False,True,False,False,True,False,False,1.0,6.123233995736766e-17,0.08625
3,38,179,51,18.0,27.0,0,0,1,0,0,89.0,170,3,False,False,True,False,False,False,False,True,True,False,False,True,False,False,1.0,6.123233995736766e-17,0.08625
22,30,179,26,9.0,35.0,0,0,0,0,0,56.0,171,2,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1.0,6.123233995736766e-17,0.06875
11,33,289,36,13.0,32.0,0,2,1,0,1,90.0,172,104,True,False,False,False,False,True,False,False,True,False,False,True,False,False,1.0,6.123233995736766e-17,0.05
13,31,369,17,12.0,34.0,0,3,1,0,0,70.0,169,8,False,False,False,False,True,False,False,True,True,False,False,False,False,True,1.0,6.123233995736766e-17,0.0475
28,28,225,26,9.0,37.0,0,1,0,0,2,69.0,169,8,False,True,False,False,False,True,False,False,True,False,False,False,False,False,0.8660254037844387,-0.4999999999999998,0.06875
34,37,118,10,10.0,28.0,0,0,0,0,0,83.0,172,8,True,False,False,False,False,False,False,True,True,False,False,False,False,True,0.8660254037844387,-0.4999999999999998,0.03125
10,28,361,52,3.0,37.0,0,1,1,0,4,80.0,172,8,False,False,False,True,False,False,False,True,True,False,False,False,False,True,0.8660254037844387,-0.4999999999999998,0.05
33,47,248,25,14.0,18.0,0,2,0,0,1,86.0,165,8,False,False,False,False,True,False,False,True,True,False,False,True,False,False,0.8660254037844387,-0.4999999999999998,0.05
6,33,189,29,13.0,32.0,0,2,0,0,2,69.0,167,8,False,False,True,False,False,False,False,True,True,False,False,False,False,True,0.8660254037844387,-0.4999999999999998,0.06875
22,30,179,26,9.0,35.0,0,0,0,0,0,56.0,171,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.8660254037844387,-0.4999999999999998,0.08625
13,31,369,17,12.0,34.0,0,3,1,0,0,70.0,169,24,True,False,False,False,False,False,False,True,True,False,False,False,False,True,0.8660254037844387,-0.4999999999999998,0.01875
13,31,369,17,12.0,34.0,0,3,1,0,0,70.0,169,24,True,False,False,False,False,True,False,False,True,False,False,False,False,True,1.0,6.123233995736766e-17,0.26125
17,40,179,22,17.0,25.0,0,2,0,1,0,63.0,170,2,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.8660254037844387,-0.4999999999999998,0.00375
36,50,118,13,18.0,15.0,0,1,1,0,0,98.0,178,3,False,False,False,True,False,False,False,True,True,False,False,True,False,False,0.8660254037844387,-0.4999999999999998,0.26125
10,28,361,52,3.0,37.0,0,1,1,0,4,80.0,172,2,False,False,False,True,False,False,False,True,True,False,False,False,False,True,0.8660254037844387,-0.4999999999999998,0.26125
34,37,118,10,10.0,28.0,0,0,0,0,0,83.0,172,2,False,False,False,False,True,False,False,True,True,False,False,False,False,True,0.8660254037844387,-0.4999999999999998,0.03125
1,37,235,11,14.0,28.0,0,1,0,0,1,88.0,172,8,False,False,False,False,False,False,False,True,False,False,True,False,False,True,0.8660254037844387,-0.4999999999999998,0.0475
22,30,179,26,9.0,35.0,0,0,0,0,0,56.0,171,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.8660254037844387,-0.4999999999999998,0.08625
28,28,225,26,9.0,37.0,0,1,0,0,2,69.0,169,8,True,False,False,False,False,True,False,False,True,False,False,False,False,False,0.8660254037844387,-0.4999999999999998,0.05
25,32,235,16,8.0,33.0,0,0,0,0,0,75.0,178,3,False,False,False,True,False,True,False,False,False,False,True,False,False,True,0.8660254037844387,-0.4999999999999998,0.00375
22,30,179,26,9.0,35.0,0,0,0,0,0,56.0,171,2,False,True,False,False,False,True,False,False,False,False,True,False,False,False,0.8660254037844387,-0.4999999999999998,0.08625
14,34,155,12,14.0,31.0,0,2,1,0,0,95.0,196,4,False,False,False,True,False,True,False,False,True,False,False,False,False,True,0.8660254037844387,-0.4999999999999998,0.14
14,34,155,12,14.0,31.0,0,2,1,0,0,95.0,196,4,True,False,False,False,False,True,False,False,True,False,False,False,False,True,1.0,6.123233995736766e-17,0.26125
28,28,225,26,9.0,37.0,0,1,0,0,2,69.0,169,8,False,False,True,False,False,True,False,False,True,False,False,False,False,False,0.8660254037844387,-0.4999999999999998,0.05
36,50,118,13,18.0,15.0,0,1,1,0,0,98.0,178,2,False,False,True,False,False,False,False,True,True,False,False,True,False,False,0.8660254037844387,-0.4999999999999998,0.02375
22,30,179,26,9.0,35.0,0,0,0,0,0,56.0,171,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.8660254037844387,-0.4999999999999998,0.08625
1,37,235,11,14.0,28.0,0,1,0,0,1,88.0,172,8,True,False,False,False,False,True,False,False,False,False,True,False,False,True,0.49999999999999994,-0.8660254037844387,0.0475
29,28,225,15,15.0,24.0,0,2,1,0,2,94.0,182,3,False,False,False,False,True,False,False,True,False,True,False,False,False,True,0.49999999999999994,-0.8660254037844387,0.05
25,32,235,16,8.0,33.0,0,0,0,0,0,75.0,178,2,False,False,False,False,True,False,False,True,False,False,True,False,False,True,0.49999999999999994,-0.8660254037844387,0.14
34,37,118,10,10.0,28.0,0,0,0,0,0,83.0,172,3,False,False,False,False,True,False,False,True,True,False,False,False,False,True,0.49999999999999994,-0.8660254037844387,0.0075
34,37,118,10,10.0,28.0,0,0,0,0,0,83.0,172,3,True,False,False,False,False,True,False,False,True,False,False,False,False,True,1.0,6.123233995736766e-17,0.26125
5,43,235,20,13.0,22.0,0,1,1,0,0,106.0,167,8,False,False,False,False,True,False,False,True,True,False,False,False,True,False,0.49999999999999994,-0.8660254037844387,0.04125
22,30,179,26,9.0,35.0,0,0,0,0,0,56.0,171,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,0.49999999999999994,-0.8660254037844387,0.06875
15,40,291,31,12.0,25.0,0,1,1,0,1,73.0,171,2,False,False,True,False,False,False,False,True,True,False,False,False,False,True,0.49999999999999994,-0.8660254037844387,0.14
29,28,225,15,15.0,24.0,0,2,1,0,2,94.0,182,8,False,False,True,False,False,False,False,True,False,True,False,False,False,True,0.49999999999999994,-0.8660254037844387,0.02375
26,43,300,26,13.0,22.0,0,2,1,1,1,77.0,175,64,False,False,False,False,False,True,False,False,True,False,False,False,False,True,0.49999999999999994,-0.8660254037844387,0.05
29,28,225,15,15.0,24.0,0,2,1,0,2,94.0,182,8,False,False,False,False,False,True,False,False,False,True,False,False,False,True,0.49999999999999994,-0.8660254037844387,0.0475
22,30,179,26,9.0,35.0,0,0,0,0,0,56.0,171,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.49999999999999994,-0.8660254037844387,0.08625
36,50,118,13,18.0,15.0,0,1,1,0,0,98.0,178,2,True,False,False,False,False,False,False,True,True,False,False,True,False,False,0.49999999999999994,-0.8660254037844387,0.26125
36,50,118,13,18.0,15.0,0,1,1,0,0,98.0,178,3,False,False,False,True,False,False,False,True,True,False,False,True,False,False,0.49999999999999994,-0.8660254037844387,0.00375
34,37,118,10,10.0,28.0,0,0,0,0,0,83.0,172,1,False,False,False,True,False,False,False,True,True,False,False,False,False,True,0.49999999999999994,-0.8660254037844387,0.14
36,50,118,13,18.0,15.0,1,1,1,0,0,98.0,178,0,False,False,False,True,False,False,False,True,True,False,False,True,False,False,0.49999999999999994,-0.8660254037844387,0.05375
22,30,179,26,9.0,35.0,0,0,0,0,0,56.0,171,2,False,False,False,False,True,False,False,True,False,False,True,False,False,False,0.49999999999999994,-0.8660254037844387,0.08625
23,36,378,49,11.0,29.0,1,2,0,1,4,65.0,174,0,False,False,False,False,True,False,False,True,True,False,False,False,False,False,0.49999999999999994,-0.8660254037844387,0.05375
17,40,179,22,17.0,25.0,0,2,0,1,0,63.0,170,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.49999999999999994,-0.8660254037844387,0.00375
17,40,179,22,17.0,25.0,0,2,0,1,0,63.0,170,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0,6.123233995736766e-17,0.26125
14,34,155,12,14.0,31.0,0,2,1,0,0,95.0,196,48,True,False,False,False,False,False,False,True,True,False,False,False,False,True,0.49999999999999994,-0.8660254037844387,0.03125
25,32,235,16,8.0,33.0,0,0,0,0,0,75.0,178,8,True,False,False,False,False,False,False,True,False,False,True,False,False,True,0.49999999999999994,-0.8660254037844387,0.03125
15,40,291,31,12.0,25.0,0,1,1,0,1,73.0,171,8,False,False,False,False,True,False,False,True,True,False,False,False,False,True,0.49999999999999994,-0.8660254037844387,0.0475
17,40,179,22,17.0,25.0,0,2,0,1,0,63.0,170,8,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.49999999999999994,-0.8660254037844387,0.03125
28,28,225,26,9.0,37.0,0,1,0,0,2,69.0,169,3,False,False,False,False,True,False,False,True,True,False,False,False,False,False,0.49999999999999994,-0.8660254037844387,0.01
28,28,225,26,9.0,37.0,0,1,0,0,2,69.0,169,3,True,False,False,False,False,True,False,False,True,False,False,False,False,False,1.0,6.123233995736766e-17,0.26125
18,28,330,16,4.0,37.0,0,0,0,0,0,84.0,182,8,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0.49999999999999994,-0.8660254037844387,0.03125
25,32,235,16,8.0,33.0,0,0,0,0,0,75.0,178,2,False,False,True,False,False,True,False,False,False,False,True,False,False,True,0.49999999999999994,-0.8660254037844387,0.26125
15,40,291,31,12.0,25.0,0,1,1,0,1,73.0,171,2,False,False,True,False,False,False,False,True,True,False,False,False,False,True,0.49999999999999994,-0.8660254037844387,0.14
22,30,179,26,9.0,35.0,0,0,0,0,0,56.0,171,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.49999999999999994,-0.8660254037844387,0.08625
22,30,179,26,9.0,35.0,0,0,0,0,0,56.0,171,2,True,False,False,False,False,True,False,False,False,False,True,False,False,False,1.0,6.123233995736766e-17,0.26125
10,28,361,52,3.0,37.0,0,1,1,0,4,80.0,172,8,True,False,False,False,False,False,False,True,True,False,False,False,False,True,0.49999999999999994,-0.8660254037844387,0.01875
14,34,155,12,14.0,31.0,0,2,1,0,0,95.0,196,2,False,False,False,False,True,True,False,False,True,False,False,False,False,True,0.49999999999999994,-0.8660254037844387,0.26125
17,40,179,22,17.0,25.0,0,2,0,1,0,63.0,170,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.49999999999999994,-0.8660254037844387,0.03875
14,34,155,12,14.0,31.0,0,2,1,0,0,95.0,196,8,False,False,False,False,False,False,False,True,True,False,False,False,False,True,0.49999999999999994,-0.8660254037844387,0.03125
28,28,225,26,9.0,37.0,0,1,0,0,2,69.0,169,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,0.49999999999999994,-0.8660254037844387,0.0325
16,46,118,15,24.0,19.0,0,2,1,1,0,75.0,175,8,False,False,False,False,True,False,False,True,True,False,False,False,False,True,1.2246467991473532e-16,-1.0,0.01875
22,30,179,26,9.0,35.0,0,0,0,0,0,56.0,171,3,False,False,False,False,True,False,False,True,False,False,True,False,False,False,1.2246467991473532e-16,-1.0,0.08625
34,37,118,10,10.0,28.0,0,0,0,0,0,83.0,172,8,False,False,False,False,False,False,False,True,True,False,False,False,False,True,1.2246467991473532e-16,-1.0,0.04125
34,37,118,10,10.0,28.0,0,0,0,0,0,83.0,172,8,False,False,False,False,True,False,False,True,True,False,False,False,False,True,1.2246467991473532e-16,-1.0,0.03125
23,36,378,49,11.0,29.0,0,2,0,1,4,65.0,174,8,False,False,True,False,False,False,False,True,True,False,False,False,False,False,1.2246467991473532e-16,-1.0,0.0475
36,50,118,13,18.0,15.0,0,1,1,0,0,98.0,178,24,False,False,True,False,False,False,False,True,True,False,False,True,False,False,1.2246467991473532e-16,-1.0,0.05
12,31,233,51,1.0,34.0,0,1,1,0,8,68.0,178,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.2246467991473532e-16,-1.0,0.05
22,30,179,26,9.0,35.0,0,0,0,0,0,56.0,171,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1.2246467991473532e-16,-1.0,0.08625
2,48,235,29,12.0,17.0,1,1,0,1,5,88.0,163,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,1.2246467991473532e-16,-1.0,0.05375
21,33,268,11,8.0,32.0,1,0,0,0,0,79.0,178,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,1.2246467991473532e-16,-1.0,0.05375
36,50,118,13,18.0,15.0,0,1,1,0,0,98.0,178,3,False,False,True,False,False,False,False,True,True,False,False,True,False,False,1.2246467991473532e-16,-1.0,0.05
22,30,179,26,9.0,35.0,0,0,0,0,0,56.0,171,2,False,False,True,False,False,False,False,True,False,False,True,False,False,False,1.2246467991473532e-16,-1.0,0.06875
15,40,291,31,12.0,25.0,0,1,1,0,1,73.0,171,2,False,False,True,False,False,False,False,True,True,False,False,False,False,True,1.2246467991473532e-16,-1.0,0.14
22,30,179,26,9.0,35.0,0,0,0,0,0,56.0,171,3,True,False,False,False,False,False,True,False,False,False,True,False,False,False,1.2246467991473532e-16,-1.0,0.06875
34,37,118,10,10.0,28.0,0,0,0,0,0,83.0,172,3,True,False,False,False,False,False,True,False,True,False,False,False,False,True,1.2246467991473532e-16,-1.0,0.03875
12,31,233,51,1.0,34.0,0,1,1,0,8,68.0,178,8,False,False,True,False,False,False,True,False,False,False,False,False,False,False,1.2246467991473532e-16,-1.0,0.0475
34,37,118,10,10.0,28.0,0,0,0,0,0,83.0,172,2,False,False,False,False,False,False,True,False,True,False,False,False,False,True,1.2246467991473532e-16,-1.0,0.0075
34,37,118,10,10.0,28.0,0,0,0,0,0,83.0,172,3,False,False,False,False,True,False,True,False,True,False,False,False,False,True,1.2246467991473532e-16,-1.0,0.03125
12,31,233,51,1.0,34.0,0,1,1,0,8,68.0,178,3,False,False,False,False,True,False,True,False,False,False,False,False,False,False,1.2246467991473532e-16,-1.0,0.0475
5,43,235,20,13.0,22.0,0,1,1,0,0,106.0,167,4,False,False,False,False,True,False,True,False,True,False,False,False,True,False,-0.4999999999999997,-0.8660254037844388,0.04125
12,31,233,51,1.0,34.0,0,1,1,0,8,68.0,178,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-0.4999999999999997,-0.8660254037844388,0.05
12,31,233,51,1.0,34.0,0,1,1,0,8,68.0,178,2,True,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0,6.123233995736766e-17,0.26125
9,58,228,14,16.0,7.0,0,2,0,0,1,65.0,172,8,True,False,False,False,False,False,True,False,True,False,False,False,False,False,-0.4999999999999997,-0.8660254037844388,0.01
34,37,118,10,10.0,28.0,0,0,0,0,0,83.0,172,4,True,False,False,False,False,True,False,False,True,False,False,False,False,True,-0.4999999999999997,-0.8660254037844388,0.14
9,58,228,14,16.0,7.0,0,2,0,0,1,65.0,172,120,False,False,False,True,False,False,True,False,True,False,False,False,False,False,-0.4999999999999997,-0.8660254037844388,0.01
6,33,189,29,13.0,32.0,0,2,0,0,2,69.0,167,16,False,False,False,True,False,False,True,False,True,False,False,False,False,True,-0.4999999999999997,-0.8660254037844388,0.0475
34,37,118,10,10.0,28.0,0,0,0,0,0,83.0,172,2,False,False,False,False,True,False,True,False,True,False,False,False,False,True,-0.4999999999999997,-0.8660254037844388,0.26125
10,28,361,52,3.0,37.0,0,1,1,0,4,80.0,172,8,False,False,False,False,True,False,True,False,True,False,False,False,False,True,-0.4999999999999997,-0.8660254037844388,0.0475
28,28,225,26,9.0,37.0,0,1,0,0,2,69.0,169,8,False,True,False,False,False,False,True,False,True,False,False,False,False,False,-0.4999999999999997,-0.8660254037844388,0.0475
13,31,369,17,12.0,34.0,0,3,1,0,0,70.0,169,80,True,False,False,False,False,True,False,False,True,False,False,False,False,True,-0.4999999999999997,-0.8660254037844388,0.06875
11,33,289,36,13.0,32.0,0,2,1,0,1,90.0,172,8,False,False,False,True,False,False,True,False,True,False,False,True,False,False,-0.4999999999999997,-0.8660254037844388,0.02375
1,37,235,11,14.0,28.0,0,1,0,0,1,88.0,172,4,False,False,False,True,False,False,True,False,False,False,True,False,False,True,-0.4999999999999997,-0.8660254037844388,0.0325
4,40,118,14,13.0,25.0,0,1,1,0,8,98.0,170,0,False,False,False,True,False,False,True,False,True,False,False,True,False,False,1.0,6.123233995736766e-17,0.05375
8,39,231,35,14.0,26.0,0,2,1,0,2,100.0,170,0,False,False,False,False,True,True,False,False,True,False,False,False,True,False,1.0,6.123233995736766e-17,0.05375
35,53,179,45,14.0,27.0,0,1,0,0,1,77.0,175,0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1.0,6.123233995736766e-17,0.05375
